timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,-0.21077448,0.6712282,0.6457389,0.09227581,-0.398264,0.03808208,-1.4579713,6.485708,7.209736,waving
0.02,-0.10454878,0.65586144,0.74364096,-0.08135717,-0.23847905,0.10412653,-1.4099593,6.4997077,7.2066774,waving
0.03,-0.03399589,0.75205606,0.7302255,-0.3178389,-0.030758604,-0.0322233,-1.3599582,6.478109,7.2356763,waving
0.05,-0.07573613,0.7452264,0.6799177,-0.4946676,-0.06484606,-0.1738993,-1.3467842,6.460726,7.2536592,waving
0.06,-0.19196242,0.696626,0.6559834,-0.902785,-0.6240934,-0.05778889,-1.3247802,6.383736,7.3255205,waving
0.08,-0.1978469,0.67025256,0.66918534,-0.94965523,-0.8105092,0.033821147,-1.3067516,6.3560634,7.352772,waving
0.1,-0.13336144,0.6834545,0.7927292,-0.65871346,-1.4784102,0.27136812,-1.0797447,6.211127,7.5117536,waving
0.11,-0.08085837,0.67833227,0.8630686,-0.31570843,-1.5668247,0.33208638,-0.81137365,6.1397023,7.603691,waving
0.13,-0.028111396,0.651227,0.8496228,-0.11224893,-1.4826713,0.32995594,-0.53378123,6.1083107,7.6533656,waving
0.14,-0.01689123,0.61189544,0.8017541,-0.05366111,-1.3686913,0.28947708,-0.40130094,6.1012406,7.667086,waving
0.16,0.014116677,0.6004314,0.76757526,-0.103727065,-1.0981221,0.22023693,-0.1730512,6.089497,7.68495,waving
0.17,0.0248795,0.6036023,0.7629409,-0.13568406,-1.0129035,0.2127803,-0.124976665,6.085358,7.68916,waving
0.19,0.064424485,0.62900007,0.78516775,-0.19640234,-0.8563142,0.03062545,0.037876572,6.0582356,7.7114673,waving
0.21,0.08738314,0.5896686,0.8498667,-0.14633639,-0.791335,-0.11211578,0.13827762,6.0365934,7.7272763,waving
0.22,0.0807974,0.5523188,0.88087463,-0.07390054,-0.6272891,-0.19839965,0.18749787,6.026274,7.7342896,waving
0.24,0.045856334,0.54524523,0.91874266,0.2371475,-0.256588,-0.1898778,0.23495622,6.024197,7.734612,waving
0.25,0.045856334,0.54524523,0.91874266,0.2371475,-0.256588,-0.1898778,0.23495622,6.024197,7.734612,waving
0.27,0.006311344,0.5728383,0.85328156,0.6643059,-0.46430844,-0.17176883,0.26893973,6.1100273,7.6658735,waving
0.29,-0.05424097,0.5391473,0.7783381,0.8368737,-0.713573,-0.066310756,0.3404371,6.2222548,7.572189,waving
0.3,-0.0503383,0.539879,0.77858204,0.8411346,-0.7082468,-0.05033226,0.3404371,6.2222548,7.572189,waving
0.32,-0.023233064,0.6006753,0.73315257,0.678154,-0.4983959,-0.022636201,0.47160378,6.398764,7.416454,waving
0.33,-0.02274523,0.53841555,0.673332,0.5535217,-0.66350704,0.0029293909,0.5409022,6.4907274,7.3313212,waving
0.35,-0.01103723,0.57478964,0.69065005,0.5460651,-0.72529054,0.035951614,0.56289124,6.5108504,7.3117967,waving
0.36,0.11839105,0.70982796,0.72851807,0.57163066,-0.93194574,0.0018641578,0.6560539,6.5694623,7.2513547,waving
0.38,0.109122224,0.57064307,0.73437214,0.64832747,-1.0672303,-0.35392368,0.85486805,6.7154164,7.095264,waving
0.4,0.109122224,0.57064307,0.73437214,0.64832747,-1.0672303,-0.35392368,0.85486805,6.7154164,7.095264,waving
0.41,-0.04619172,0.61799335,0.5983581,0.06671022,0.09600413,-0.034353767,0.9264108,6.7958684,7.009159,waving
0.43,-0.02933098,0.7210482,0.6960467,-0.30931705,0.30905074,0.18082331,0.90081954,6.805444,7.003202,waving
0.44,0.011677511,0.7237313,0.7089743,-0.32849124,0.34739912,0.1999975,0.8948451,6.7947984,7.014296,waving
0.46,0.1428132,0.7037301,0.6769907,-0.35725254,0.31331167,0.1872147,0.87439895,6.756702,7.053566,waving
0.47,0.15476513,0.75547093,0.64622676,-0.24433783,-0.22569625,-0.080158785,0.86794627,6.720359,7.088994,waving
0.49,0.18873052,0.7615993,0.7050716,-0.04087832,-1.0725565,-0.28148782,0.90189093,6.704633,7.0996385,waving
0.51,0.18873052,0.7615993,0.7050716,0.023035664,-1.344191,-0.28894445,0.92873085,6.7048006,7.09602,waving
0.52,0.36526522,0.9559704,0.7839482,0.5109124,-1.8043716,-0.23248711,1.2443614,6.7567945,6.997691,waving
0.54,0.5222866,1.1862278,0.5277747,0.85285217,-2.4381852,-0.5488613,1.4166758,6.8321257,6.89097,waving
0.55,0.5222866,1.1862278,0.5277747,0.9125052,-2.6373837,-0.61597097,1.4826517,6.8668556,6.8423996,waving
0.57,1.0687819,1.4812145,0.48920536,2.154567,-5.4742327,-1.0175638,2.0184925,7.126339,6.4273915,waving
0.59,1.4597193,1.5813118,0.23720895,3.269866,-7.4726095,-1.9730779,2.590633,7.4898376,5.7759285,waving
0.6,1.5197837,1.6221068,0.2394042,3.361476,-7.647308,-2.1807983,2.7369795,7.608217,5.5492682,waving
0.62,1.4211196,1.3210223,-0.28413242,2.9566875,-9.320922,-4.102612,3.1874816,8.262647,4.211771,waving
