timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,0.5427756,-0.7028154,0.3219395,-0.031424373,-0.28521615,0.04127778,5.876033,-7.455991,2.4598444,standing
0.02,0.6053097,-0.74821436,0.30337137,-0.083620794,-0.065778136,0.15738818,5.873264,-7.4648767,2.439422,standing
0.03,0.61799335,-0.7206213,0.35026434,-0.13155627,0.056723658,0.1584534,5.8570976,-7.4820786,2.4255526,standing
0.05,0.64704996,-0.7252557,0.360021,-0.10386022,0.13128997,0.15951864,5.8570976,-7.4820786,2.4255526,standing
0.06,0.6763505,-0.72135305,0.36319193,-0.0644466,0.19200826,0.11584409,5.8297224,-7.503316,2.4258947,standing
0.08,0.6578128,-0.7108646,0.31608552,0.052729033,0.22396524,0.0029293909,5.8102503,-7.510074,2.4515667,standing
0.09,0.61726165,-0.72720706,0.28483367,0.12196918,0.101463445,-0.0077229394,5.805761,-7.5045414,2.4789884,standing
0.11,0.57796055,-0.78876555,0.24867305,0.18694839,-0.095604666,0.124365956,5.8022346,-7.5005584,2.4992173,standing
0.13,0.56792945,-0.76848996,0.21351856,0.24340574,-0.26071578,0.23834589,5.783786,-7.5103498,2.512539,standing
0.14,0.55988026,-0.7496779,0.19958481,0.27216703,-0.36936954,0.2703029,5.7721777,-7.5186663,2.5143619,standing
0.16,0.569393,-0.75480014,0.18982814,0.22849248,-0.46950147,0.30545557,5.7498336,-7.5389585,2.504777,standing
0.17,0.5552458,-0.7631238,0.1773884,0.14860001,-0.47908854,0.31397742,5.721532,-7.571039,2.4726186,standing
0.19,0.5532945,-0.7633677,0.18226673,0.10918639,-0.50252366,0.32462975,5.709493,-7.58634,2.453472,standing
0.21,0.5535384,-0.77214867,0.18299848,0.023967743,-0.55578536,0.34699965,5.6909113,-7.6121135,2.4165368,standing
0.22,0.5532945,-0.79876614,0.19665782,-0.009054481,-0.5515244,0.35339105,5.653517,-7.6652436,2.334989,standing
0.24,0.5567093,-0.79974174,0.20693281,-0.14540431,-0.3651086,0.39493513,5.653517,-7.6652436,2.334989,standing
0.25,0.5711004,-0.8063275,0.2616311,-0.15286094,-0.20212796,0.42476168,5.5786214,-7.7455134,2.2486413,standing
0.27,0.56792945,-0.80218095,0.26675338,-0.12623012,-0.20851937,0.4290226,5.5643067,-7.758954,2.2377489,standing
0.28,0.5450013,-0.82855445,0.25870413,0.10066452,-0.4130441,0.4290226,5.495824,-7.8198695,2.194529,standing
0.3,0.5288723,-0.8222126,0.22693396,0.10066452,-0.4130441,0.4290226,5.495824,-7.8198695,2.194529,standing
0.32,0.5046941,-0.8166025,0.18446198,0.3190373,-0.8966599,0.467371,5.433202,-7.874707,2.1539917,standing
0.33,0.5191157,-0.8016931,0.14760007,0.36697277,-1.1405983,0.5387416,5.398147,-7.9121914,2.1041932,standing
0.35,0.5191157,-0.8016931,0.14760007,0.368038,-1.1661638,0.54406774,5.398147,-7.9121914,2.1041932,standing
0.36,0.585522,-0.7936439,0.16467425,0.28601506,-1.1246197,0.5238283,5.3430386,-7.978207,1.9926229,standing
0.38,0.58088756,-0.78141755,0.16394249,0.026098209,-0.5323502,0.35658675,5.307676,-8.016888,1.9309253,standing
0.4,0.58064365,-0.7799541,0.16955258,0.0069240145,-0.4940018,0.34593442,5.307676,-8.016888,1.9309253,standing
0.41,0.5718321,-0.8109925,0.1656499,-0.15286094,-0.13608351,0.25965056,5.2563105,-8.067096,1.8610604,standing
0.43,0.5701247,-0.8463909,0.17543708,-0.22955772,0.07589785,0.20532367,5.221463,-8.097724,1.8258079,standing
0.44,0.56817335,-0.8463909,0.1773884,-0.23594911,0.09187635,0.1999975,5.221463,-8.097724,1.8258079,standing
0.46,0.53350675,-0.84370774,0.18494982,-0.17842653,-0.012516488,0.19893226,5.1707606,-8.139678,1.78305,standing
0.47,0.54326344,-0.84883,0.20790848,-0.12516488,-0.109452695,0.2127803,5.139862,-8.165916,1.7521446,standing
0.49,0.54524523,-0.8473665,0.21034764,-0.015445879,-0.28202045,0.24580252,5.139862,-8.165916,1.7521446,standing
0.5,0.5718321,-0.824164,0.21229897,0.11770825,-0.40132654,0.23621543,5.1004267,-8.198499,1.7148328,standing
0.52,0.5589045,-0.82855445,0.19568215,0.23168819,-0.47908854,0.2127803,5.089643,-8.206534,1.7084205,standing
0.54,0.5525627,-0.82635915,0.18934031,0.25725377,-0.4940018,0.21064983,5.089643,-8.206534,1.7084205,standing
0.55,0.5525627,-0.82635915,0.18934031,0.25725377,-0.4940018,0.21064983,5.089643,-8.206534,1.7084205,standing
0.57,0.56719774,-0.8207491,0.1715039,0.28601506,-0.53661114,0.17762761,5.0844507,-8.210822,1.7032748,standing
0.58,0.55378234,-0.8300179,0.1138786,0.30945018,-0.5706986,0.13608351,5.0981293,-8.206532,1.6829422,standing
0.6,0.5085967,-0.84200037,-0.026769854,0.15073048,-0.45352295,0.10412653,5.110404,-8.208167,1.6371161,standing
0.61,0.4604842,-0.8251396,-0.03091644,-0.1422086,-0.3672391,0.16591005,5.1069207,-8.21933,1.5913366,standing
0.63,0.5034745,-0.83882946,0.0670161,-0.587476,-0.28521615,0.27136812,5.0777707,-8.264196,1.4455737,standing
