timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,-0.30623737,0.70150435,0.47725347,0.5288882,-0.256588,-0.0011983871,-2.1218405,6.933159,6.602991,waving
0.02,-0.27474165,0.67195994,0.51582277,0.32436347,-0.18947832,0.12982528,-2.116621,6.952607,6.58419,waving
0.03,-0.082077965,0.7618432,0.63765913,-0.44793049,0.4443353,0.33115432,-2.0770614,6.9853735,6.5620704,waving
0.05,-0.0127446465,0.80016863,0.75489163,-0.683347,0.7276873,0.22782671,-2.0847595,6.9612927,6.585178,waving
0.06,-0.026403978,0.7855336,0.7956562,-0.72489107,0.43474823,-0.36444286,-2.1793842,6.858754,6.6616945,waving
0.08,-0.19979824,0.73986024,0.75172067,-0.08788172,-0.71463823,-0.45072672,-2.2439263,6.7685304,6.7321754,waving
0.1,-0.28404096,0.7857775,0.75489163,0.43301722,-2.0717452,-0.21957116,-2.139485,6.764714,6.7699065,waving
0.11,-0.27937606,0.7645263,0.7753806,0.697195,-2.7630813,-0.038481545,-2.0095205,6.7918572,6.782544,waving
0.13,-0.19464551,0.6961382,0.7707462,1.0295477,-3.7272503,0.4504604,-1.4646661,6.9326468,6.779641,waving
0.14,0.06491233,0.61238325,0.78809476,1.0540481,-3.7996862,0.4824174,-1.3204713,6.9695168,6.771453,waving
0.16,0.3354769,1.0443598,0.59616286,1.1639003,-3.1190023,0.24060951,-0.7648275,7.134872,6.6842384,waving
0.17,0.3354769,1.0443598,0.59616286,1.1639003,-3.1190023,0.24060951,-0.7648275,7.134872,6.6842384,waving
0.19,0.3899313,0.9420366,0.54878205,0.105990686,-2.2986398,-0.7544513,-0.22476077,7.2944613,6.550626,waving
0.2,0.3474288,0.812395,0.67406374,-0.46816993,-1.8310024,-0.97815025,-0.050377242,7.2465186,6.607254,waving
0.22,0.4216709,0.62704873,0.6486659,-0.7483262,-1.6083688,-1.1091739,-0.050377242,7.2465186,6.607254,waving
0.24,0.28443733,1.0011255,0.9089555,-0.6545857,-0.5175701,-1.2487195,-0.02121716,7.157208,6.704052,waving
0.25,0.3310864,1.188423,0.90456504,-0.16138281,-1.088535,-1.1571094,-0.104709886,7.0543933,6.811384,waving
0.27,0.62900007,1.2492192,0.78785086,1.0348738,-3.1967642,-1.3797431,0.01038409,7.1002884,6.7643323,waving
0.28,0.6494891,1.1893986,0.70751077,1.9383247,-4.5634584,-1.8527066,0.0798872,7.1410627,6.7208056,waving
0.3,0.6790335,1.0043269,0.7807773,3.6714587,-8.05223,-2.7144802,0.5112009,7.461511,6.3430996,waving
0.31,0.6800092,0.9369144,0.7534281,4.143357,-8.949156,-2.9467008,0.662988,7.579945,6.186701,waving
0.33,0.70418745,0.80602264,0.42231122,6.015105,-13.372136,-4.1983495,1.6256032,8.510214,4.593916,waving
0.34,0.7462021,0.74595815,0.2743148,6.0140395,-15.572907,-4.913121,1.9453636,9.135676,2.9875367,waving
