timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,-0.30306646,0.7943146,0.49408373,0.18468477,-0.5756253,0.06564499,-1.6813847,7.989235,5.4328136,punching
0.02,-0.20394482,0.7676972,0.6112857,-0.0038614697,-0.20159535,0.34580126,-1.609891,8.007358,5.4277864,punching
0.03,-0.117506854,0.84096366,0.63082945,-0.07310162,0.25965056,0.30638766,-1.5477439,8.0129595,5.4375887,punching
0.05,-0.14509992,0.84437853,0.5920162,-0.07629731,0.38002187,0.20838621,-1.5383826,8.012777,5.4405103,punching
0.06,-0.19098675,0.8153219,0.49554718,-0.1529941,0.2873466,0.2275604,-1.5461835,8.008282,5.444917,punching
0.08,-0.19440159,0.8072422,0.47136897,-0.18388586,0.22449785,0.253126,-1.5458684,8.006196,5.4480724,punching
0.09,-0.1885476,0.860721,0.487498,-0.18175538,-0.5521902,0.26910448,-1.4936548,7.9898176,5.486547,punching
0.11,-0.17022336,0.8609649,0.554636,-0.09866721,-0.93673927,0.22010377,-1.4408726,7.9853644,5.507108,punching
0.12,-0.14043503,0.8336157,0.66305697,0.04513925,-1.2605702,0.13914606,-1.3325497,7.9849205,5.5349565,punching
0.14,-0.13799585,0.8045591,0.6947966,0.17616291,-1.2872009,0.10931954,-1.2114619,7.9922485,5.5521817,punching
0.16,-0.13116619,0.7828201,0.6782103,0.23475073,-1.1540468,0.14660269,-1.1323855,8.001809,5.5551,punching
0.17,-0.10942711,0.8116327,0.62302417,0.54686403,-0.8398031,0.29999626,-0.98585624,8.039109,5.5291224,punching
0.19,-0.064272046,0.7948025,0.601529,0.5947995,-0.83873785,0.44912887,-0.84013283,8.108402,5.4514565,punching
0.2,0.0307335,0.8914849,0.63643956,0.47442815,-0.5383421,0.3500622,-0.759804,8.142877,5.411715,punching
0.22,0.011433594,0.87075204,0.48115614,0.31570843,0.056191042,0.029427063,-0.6835677,8.1894455,5.351271,punching
0.24,-0.10210962,0.87977695,0.3295009,0.30399087,-0.34553495,-0.04513925,-0.6807504,8.225973,5.295312,punching
0.25,-0.10528053,0.8727034,0.3246226,0.29333854,-0.7407364,-0.08348764,-0.6639201,8.244031,5.269303,punching
0.27,-0.057411883,0.8827039,0.42057332,0.51597226,-2.0893214,-0.20066327,-0.5529234,8.283776,5.219552,punching
0.28,0.0089944275,0.8602331,0.53341526,0.6768224,-2.7934403,-0.3370131,-0.34805286,8.343753,5.141111,punching
0.3,0.011677511,0.8480373,0.5646671,0.674692,-2.7710705,-0.35725254,-0.29048133,8.360565,5.11732,punching
0.31,0.15476513,0.6543979,0.5834487,0.1953371,-1.8645573,-0.19640234,-0.040087253,8.426071,5.0169826,punching
0.33,0.07637641,0.8148341,0.63082945,-0.20306005,-0.78121525,-0.05579158,0.10398745,8.426064,5.0160775,punching
0.34,-0.02786748,1.0126201,0.60957825,-0.4427375,0.1904104,-0.082422405,0.13323848,8.412956,5.0373416,punching
0.36,0.014604511,0.90566254,0.5111884,-0.5758916,0.18827994,0.024100898,0.09020666,8.361378,5.123438,punching
0.38,0.04268542,0.84681773,0.5182619,-0.56417406,-0.0066577066,0.0027962367,0.084201135,8.332572,5.1702533,punching
0.39,0.018019345,0.7510804,0.5822291,-0.42569375,-0.18455163,-0.04087832,0.09040217,8.290608,5.2371793,punching
0.41,0.018019345,0.7510804,0.5822291,-0.42569375,-0.18455163,-0.04087832,0.09040217,8.290608,5.2371793,punching
0.42,-0.09527995,0.72251165,0.58665013,0.22516362,-0.5916038,0.45232457,0.12970275,8.243048,5.310907,punching
0.44,-0.10454878,0.73839676,0.48237568,0.5415378,-0.9143694,0.53115183,0.25378793,8.258784,5.281898,punching
0.45,-0.006890646,0.8141024,0.41764635,0.8781515,-1.3979852,0.70598316,0.4581401,8.32379,5.164788,punching
0.47,0.039270584,0.8372745,0.40910926,0.971892,-1.5471178,0.69533086,0.5872073,8.366377,5.0822535,punching
0.49,0.06735149,0.8604771,0.34001982,0.96763104,-1.6248798,0.5760248,0.8526562,8.456918,4.8912067,punching
0.5,0.10299382,0.90054035,0.27968094,0.79080236,-1.4959866,0.58028567,0.9162817,8.47866,4.8418117,punching
0.52,0.117171474,0.92886513,0.26358244,0.5415378,-1.2658963,0.550326,1.2750511,8.58051,4.5737805,punching
0.53,0.11424447,0.92447466,0.2818762,0.35618728,-1.0666977,0.54499984,1.3263218,8.589683,4.5418735,punching
0.55,0.09226148,0.9068822,0.40301132,-0.05392742,-0.44247118,0.60798174,1.5351521,8.593584,4.4681096,punching
0.56,0.10372557,0.9354509,0.44523942,-0.016644266,-0.40731847,0.66870004,1.6735569,8.568046,4.46746,punching
0.58,0.13205038,0.9562143,0.44523942,-0.016644266,-0.40731847,0.66870004,1.6735569,8.568046,4.46746,punching
0.59,0.14817938,1.0033207,0.40667006,0.46164536,-1.0581758,0.6505911,1.8802611,8.5612955,4.397638,punching
0.61,0.14793546,1.046311,0.3595332,1.0730891,-1.9827981,0.7155703,2.0480964,8.585236,4.2742734,punching
0.62,0.1484233,1.0875939,0.30459094,1.0730891,-1.9827981,0.7155703,2.1802385,8.612943,4.1514053,punching
0.64,0.25050244,1.1962284,0.15199058,1.1465902,-2.0680168,0.796528,2.4717748,8.674184,3.8495784,punching
0.66,0.25367334,1.2692509,-0.0077138646,1.0794805,-2.1862576,0.7613753,2.756447,8.722003,3.5353985,punching
