timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,0.27554062,0.573565,0.52548575,0.047036625,-0.13614659,-0.087964594,2.537483,5.3730183,7.801422,punching
0.02,0.27944556,0.5955302,0.5210927,-0.35796702,-0.00786489,-0.09040806,2.5452101,5.3847466,7.7908125,punching
0.03,0.28505886,0.55818945,0.5742972,-0.71959925,0.095371336,-0.10873401,2.5452101,5.3847466,7.7908125,punching
0.04,0.28505886,0.55818945,0.5742972,-0.86132,0.08132143,-0.14172074,2.5278118,5.301343,7.853423,punching
0.06,0.20696054,0.52621794,1.3440537,0.2779437,0.19494237,-0.13500121,2.5002913,5.189629,7.936413,punching
0.08,0.16620298,0.5032766,1.255461,1.1325442,0.063606344,-0.032375857,2.4567993,5.212562,7.9349647,punching
0.09,0.1986626,0.5481831,0.9982247,1.8203784,0.27496573,0.084910266,2.4391432,5.4267845,7.795568,punching
0.11,0.23429495,0.5806427,0.8098125,1.9706513,0.37820193,0.10262536,2.422493,5.5657954,7.7021923,punching
0.12,0.24234885,0.61871564,0.6838789,1.8044959,0.53091824,0.065973446,2.3779395,5.8582487,7.4964433,punching
0.14,0.24234885,0.61871564,0.6838789,1.8044959,0.53091824,0.065973446,2.3779395,5.8582487,7.4964433,punching
0.16,0.31678632,0.60163164,0.5750294,0.8582657,0.491212,-0.19486602,2.3094552,6.1224947,7.3042336,punching
0.17,0.24308102,0.6467822,0.6997427,0.6597345,0.41424298,-0.22907446,2.2626514,6.223976,7.232762,punching
0.19,0.24820623,0.5601419,0.85447496,0.47708577,1.0312169,-0.007941248,2.129394,6.3993506,7.1192913,punching
0.2,0.29604146,0.5415935,0.90377444,0.39584067,1.4502704,0.040927973,2.076448,6.433913,7.1037626,punching
0.22,0.3568117,0.46688148,0.93159705,0.3005457,2.0721312,-0.20463985,2.0031679,6.4795713,7.1117597,punching
0.23,0.43881494,0.37877685,0.9135367,0.31520647,2.1973586,-0.46853364,1.7679629,6.49827,7.1286116,punching
0.25,0.2208718,0.5728329,1.050941,0.9211848,2.0666335,-0.91690874,1.4177294,6.5458407,7.163259,punching
0.27,-0.14106509,1.0921867,0.5913812,2.810591,0.32872185,-0.6114761,1.0131916,6.6755357,7.112033,punching
0.28,-0.3790209,1.0921867,0.5252417,3.4739907,-0.002977968,-0.21563543,0.8517507,6.811936,7.0030265,punching
0.3,0.082491346,1.055334,0.40659937,2.5998425,0.52053356,-0.004886922,0.8024549,7.254449,6.549759,punching
0.31,0.08297946,0.79468095,0.3909797,2.0952678,1.098412,-0.0421497,0.7992169,7.454351,6.3217263,punching
0.33,0.23307467,0.62774575,0.40562314,1.7427986,1.230359,-0.33292156,0.6862913,7.7339425,5.99044,punching
0.34,0.06199054,0.78955567,0.27993366,1.4575244,0.3665955,-0.22357668,0.6003753,7.841371,5.8585615,punching
0.36,0.004148973,0.9467286,0.33899552,1.2705997,-0.102549,-0.07513642,0.42548183,8.036719,5.6036086,punching
0.37,-0.102504045,1.0148206,0.34558508,1.1215485,-0.45990518,0.1863139,0.39285967,8.116962,5.4891577,punching
0.39,0.1010397,1.0982882,0.4417436,0.7489208,-0.47578767,0.6414085,0.457136,8.241274,5.295528,punching
0.41,0.24649782,1.0748587,0.4429639,0.59131753,-0.6303366,0.6065892,0.60958695,8.326416,5.144839,punching
0.42,0.41148052,1.1161042,0.48006064,0.56077427,-0.73051846,0.56688297,0.6924058,8.359167,5.0808573,punching
0.44,0.40635532,1.089258,0.44882128,0.4978552,-1.3737596,0.7171558,0.86473924,8.409868,4.9695573,punching
0.45,0.44271985,1.0648522,0.4737151,0.5467244,-1.7793741,0.8784242,0.96938396,8.4303055,4.915337,punching
0.47,0.50815773,1.0655844,0.49348375,0.71776664,-2.2143102,1.0806206,1.1008474,8.44734,4.8580666,punching
0.48,0.6296982,1.0543578,0.51743186,0.8924741,-2.328542,1.183246,1.1008474,8.44734,4.8580666,punching
0.5,0.9386747,1.1141518,0.049543623,1.1301007,-2.4134521,0.9401216,1.8860554,8.5429,4.4307733,punching
0.52,0.85862386,0.9901707,-0.2277054,1.0708468,-2.5124123,0.9071349,2.07925,8.57317,4.2834105,punching
0.53,0.90694726,0.90645915,-0.2042759,0.947452,-2.9400182,1.0836749,2.4435751,8.621724,3.9830868,punching
0.55,0.9808966,0.897429,-0.3526627,1.0048733,-3.5362225,1.201572,2.6424625,8.636656,3.8204389,punching
0.56,1.0214101,0.6685033,-0.5635587,1.3891076,-4.295528,1.6395624,3.0916073,8.640745,3.4568293,punching
0.58,1.1395339,0.36974674,-0.92451936,1.7922786,-5.366375,2.1972823,3.6464026,8.61865,2.9313517,punching
0.59,1.0731503,0.24869433,-1.0331249,1.7311921,-5.3675966,2.4178047,3.9612002,8.588859,2.5904534,punching
0.61,1.0218983,0.10543273,-1.2603421,1.3084733,-5.011462,2.6096163,4.286759,8.537804,2.2135441,punching
0.63,1.144415,0.030019043,-1.7450703,-0.89369583,-4.421977,2.1923954,4.9103494,8.353283,1.5104119,punching
0.64,1.0790076,-0.26968327,-1.4233724,-4.936402,-3.2930982,1.0506883,5.3916144,8.106917,1.1740649,punching
0.66,0.9923673,-0.62994224,0.014399378,-7.9815655,-1.1068115,-0.9016371,5.554369,7.9815154,1.2706387,punching
0.67,0.7846745,-0.846421,0.80468726,-8.947343,0.21449006,-2.270586,5.676989,7.7398505,2.0091236,punching
0.69,-0.44516042,-1.1676003,2.5092442,-9.318138,1.37941,-3.0787609,5.5869923,7.6240506,2.6133444,punching
0.7,-1.0062785,-1.1497842,3.25972,-8.773247,0.73128206,-2.021964,5.083065,7.3120956,4.106794,punching
0.72,-0.5801546,0.045638707,4.756584,-6.5649686,-1.4232397,0.41050145,4.7306924,6.672471,5.410071,punching
0.73,-0.28261828,0.7583164,5.588606,-4.635856,-1.7115681,0.6603453,4.784121,6.2586246,5.8405566,punching
0.75,-0.5452544,0.8315336,5.0728827,-0.13072516,-0.6700428,0.19486602,4.9256587,5.913689,6.0775394,punching
0.77,-0.75221497,0.41074833,3.714185,4.8942523,-0.048181996,0.47891834,5.062755,5.7939153,6.080238,punching
0.78,-0.7073084,-0.038316987,2.118234,5.7409115,-0.3169627,0.9944886,5.122516,6.2837086,5.517708,punching
0.8,-0.3184947,0.044174362,1.1356289,5.6914315,-0.5118287,2.3683245,5.252434,6.529005,5.0945234,punching
0.81,0.24454537,0.1403329,0.82347965,4.7262645,-0.18318321,2.4000895,5.60635,6.811586,4.2826796,punching
0.83,0.3104408,0.22526483,1.0492326,3.6877935,-0.32673654,2.1551325,5.774615,6.8599257,3.9705615,punching
0.84,0.35119838,0.4356422,1.3374642,3.707952,0.37331504,1.749518,6.08686,6.8815947,3.429856,punching
0.86,0.38975942,0.53305155,0.78101367,3.5411859,0.92492634,1.7654005,6.292613,6.906207,2.9795144,punching
0.87,0.34216827,0.5398851,0.7273211,3.3689218,0.71234524,1.9950858,6.3798723,6.90622,2.787728,punching
