timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,-0.12311694,0.69199157,0.74364096,0.11331416,-0.11744194,0.19560342,-1.0179702,6.6763067,7.1106296,punching
0.02,-0.09235295,0.6822349,0.76464826,0.13248836,-0.22196794,0.21584284,-0.995079,6.6861296,7.104638,punching
0.03,-0.026891813,0.69247943,0.8105656,0.28375146,-0.31038228,0.20838621,-0.9262144,6.7149053,7.0867877,punching
0.05,0.0007012604,0.7100719,0.832762,0.3082518,-0.049267028,0.08694965,-0.8637074,6.758239,7.0534115,punching
0.06,0.0021647604,0.721536,0.79882705,0.29014283,0.05938674,0.032622762,-0.8534985,6.77945,7.034272,punching
0.08,-0.12311694,0.6871133,0.55905706,0.18575001,-0.26138157,-0.07070484,-0.86177874,6.8141875,6.9996114,punching
0.1,-0.16314976,0.6602519,0.531464,0.14846686,-0.49999374,-0.025965055,-0.8573411,6.8213654,6.993162,punching
0.11,-0.15022218,0.64070815,0.7253472,0.1207708,-1.4725515,0.3117138,-0.6860586,6.8446703,6.9892917,punching
0.13,-0.079638794,0.6478122,0.82959104,0.21877223,-1.4981171,0.34260556,-0.5644249,6.8553824,6.989675,punching
0.14,0.039758418,0.6656181,0.8713618,0.5894733,-1.241396,0.28401774,-0.3805864,6.8904986,6.967537,punching
0.16,0.059302237,0.69833344,0.65110505,0.7652368,-1.0560454,0.064579755,-0.14629981,7.007329,6.859033,punching
0.17,0.040734082,0.70934016,0.60909045,0.72688836,-1.0869372,0.02197043,-0.068505205,7.0591044,6.8069625,punching
0.19,-0.0032014062,0.7054375,0.50606614,0.46164536,-1.07735,0.06884068,0.042250015,7.127074,6.735979,punching
0.21,-0.051070053,0.69565034,0.5253355,0.14846686,-1.1977214,0.24566936,0.1651373,7.1677494,6.690776,punching
0.22,-0.003445323,0.7310793,0.5751555,-0.016644266,-1.1359378,0.3884106,0.36539513,7.1758623,6.6741195,punching
0.24,0.07564466,0.7349819,0.65915436,0.0046603945,-1.127416,0.5162386,0.49186358,7.1752996,6.666599,punching
0.25,0.10985397,0.7745269,0.6354639,-0.22542994,-0.71943176,0.28721344,0.68061835,7.1606855,6.665714,punching
0.27,0.081773065,0.7320549,0.49188846,-0.42888945,-0.59053856,0.25206077,0.8085945,7.12307,6.69167,punching
0.29,0.061253577,0.7503486,0.5382936,-0.5790873,-0.7620411,0.26803926,0.86740804,7.093363,6.7158165,punching
0.3,0.16845496,0.7342501,0.718487,-0.30958334,-1.1615034,0.33514893,1.0320411,7.017727,6.7717643,punching
0.32,0.20360945,0.7139746,0.7446166,-0.029427063,-1.3713543,0.24779983,1.1356578,6.9956727,6.7779956,punching
