timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,0.6482466,0.6809502,0.2272173,0.075212784,0.22113322,-0.089949906,5.927989,6.878746,3.7029667,punching
0.02,0.6194478,0.6975461,0.22477673,-0.038408153,0.19364429,-0.06612616,5.9122787,6.888417,3.7100933,punching
0.03,0.5979708,0.6860754,0.26870704,-0.21922426,0.21502456,-0.052687127,5.8924975,6.8966722,3.7261992,punching
0.05,0.61920375,0.7343987,0.33484653,-0.30046934,0.29443705,-0.03863723,5.8752995,6.890219,3.7650833,punching
0.06,0.61237013,0.75221497,0.41855815,-0.29374984,0.34574974,-0.08384126,5.86547,6.882553,3.7943263,punching
0.08,0.5938218,0.77222764,0.4595598,-0.24426974,0.38240165,-0.120493166,5.852822,6.875268,3.8269303,punching
0.1,0.5913812,0.7553877,0.4698102,-0.08361218,0.28038713,-0.13209961,5.812291,6.8711023,3.8955603,punching
0.11,0.6121261,0.7173148,0.33362624,0.058108557,-0.17531833,0.064599,5.765001,6.8876576,3.9363902,punching
0.13,0.61798346,0.726833,0.3402158,0.02023491,-0.26206118,0.118966006,5.7678413,6.8904986,3.9272354,punching
0.15,0.62652546,0.7051119,0.35363895,-0.08666651,-0.28344148,0.09330966,5.802441,6.881269,3.892304,punching
0.16,0.5962624,0.71096927,0.3939084,-0.10132727,-0.20708331,0.05665775,5.8217325,6.87308,3.877941,punching
0.18,0.5891847,0.72195184,0.41977844,-0.0322995,-0.01038471,-0.030695979,5.8379107,6.8660035,3.866122,punching
0.19,0.58723223,0.7046238,0.40342662,0.015347989,0.03848451,-0.056352317,5.8496275,6.858727,3.8613365,punching
0.21,0.57844615,0.71194553,0.36364532,-0.00786489,0.021991149,-0.019700404,5.8409204,6.865171,3.8630683,punching
0.22,0.5625825,0.71389794,0.38219365,-0.058566704,0.016493361,-0.014813482,5.8375707,6.8675413,3.8639154,punching
0.24,0.5372005,0.7085287,0.4996157,-0.10865766,0.13133603,0.01572978,5.832716,6.866447,3.8731737,punching
0.25,0.51547945,0.6724082,0.581863,-0.081779584,0.1441642,0.013286319,5.821397,6.859051,3.9032075,punching
0.27,0.47151858,0.6570326,0.6482466,0.004352415,0.23396139,0.082924955,5.8135877,6.856255,3.919704,punching
0.29,0.4419877,0.6382402,0.71267766,0.1259146,0.27672195,0.21365012,5.804686,6.8524227,3.9395525,punching
0.3,0.34778157,0.6726523,0.9152452,0.46250135,0.3109304,0.6235407,5.800667,6.835668,3.9744375,punching
0.32,0.23527117,0.6353115,1.0821804,0.740445,0.33353242,0.9448558,5.81937,6.819444,3.9749477,punching
0.33,0.45589894,0.4356422,0.9447761,1.9084194,-0.46181414,2.037083,5.9390807,6.7590594,3.9003427,punching
0.35,0.82982516,0.4356422,0.66362214,2.5638778,-1.6102408,2.3467915,6.2365503,6.6561275,3.601617,punching
0.36,1.0768111,0.46029195,0.47981656,2.5913668,-2.0018053,2.1018345,6.4382634,6.5930324,3.3542416,punching
0.38,1.1051217,0.46785772,0.23527117,2.3879485,-1.6762142,1.6937766,6.834427,6.468433,2.760444,punching
0.4,1.1373372,0.33265,-0.009030119,2.1772,-1.5247196,1.7157677,6.993748,6.4118395,2.4791234,punching
0.41,1.2025006,0.18572757,-0.3380193,1.7343228,-2.2913556,2.1244366,7.2836313,6.2591114,1.9855671,punching
0.43,1.7087059,-0.06589546,-0.96674126,0.24992025,-4.348139,2.6644416,7.6516986,5.9711623,1.4024346,punching
0.44,1.8524556,-0.2630937,-0.9808966,-0.14775303,-4.4990225,2.6992607,7.853525,5.7779055,1.052659,punching
0.46,1.9405601,-0.38975942,-1.1163484,-0.49228102,-4.615087,2.4469736,8.214426,5.3456306,0.3427426,punching
0.47,1.9913242,-0.43930307,-1.2830395,-0.82398087,-4.532009,2.1525364,8.355449,5.1338215,-0.017515784,punching
0.49,1.9613051,-0.5105983,-1.3787099,-1.4635568,-4.2638392,1.7896825,8.46111,4.944053,-0.36877722,punching
0.5,1.7638626,-0.6248171,-1.4553438,-2.9051988,-3.6822958,1.0590876,8.587882,4.5943823,-1.1445705,punching
0.52,1.472916,-0.65068716,-1.3162313,-4.5184937,-2.8728993,0.4353942,8.585218,4.561254,-1.2880337,punching
0.54,1.2413056,-0.60724497,-0.73854774,-5.865452,-2.1685717,-0.12721269,8.546214,4.615848,-1.3513497,punching
0.55,1.1514926,-0.5701482,-0.4424758,-6.11835,-1.9413297,-0.30741793,8.514311,4.694171,-1.2811638,punching
0.57,1.0392263,-0.31507793,0.27432033,-5.830632,-1.5210545,-0.7979427,8.435697,4.8972836,-1.0127807,punching
0.58,0.9608839,-0.23575929,0.40733153,-5.2215996,-1.3970488,-1.2029464,8.3270035,5.1340632,-0.68730015,punching
0.6,0.80786,-0.17035197,0.44613665,-5.2215996,-1.3970488,-1.2029464,8.3270035,5.1340632,-0.68730015,punching
0.61,0.6477585,-0.14863087,0.4595598,-5.1935,-1.2095132,-1.2371548,8.257858,5.2626214,-0.5316759,punching
0.63,0.42026657,0.03734076,0.6306744,-5.4115787,-0.9071349,-1.2432635,8.186432,5.387243,-0.36047232,punching
0.65,0.22965786,0.33533466,1.7580053,-7.150712,-0.28099802,-0.9085093,7.9897327,5.668599,0.44853228,punching
0.66,0.2438132,0.44442827,2.4550328,-7.264944,-0.06414085,-0.6702719,7.897079,5.6841807,1.223274,punching
0.68,0.47713193,1.2142153,4.8385873,-5.677305,0.7825184,-0.5138904,7.8417983,5.5262628,2.0338755,punching
0.69,0.56551117,1.2954865,5.161231,-4.292474,0.8570439,-0.8565858,7.8058257,5.4221363,2.4165597,punching
0.71,0.4612682,1.2413056,5.194911,0.22120957,-0.41722095,-1.6091717,7.6665297,5.3818884,2.9034004,punching
0.72,0.17791773,0.978456,4.394617,4.28102,-1.2547172,-2.1846068,7.5909066,5.5110145,2.8595226,punching
0.74,-0.2894519,0.40830776,2.0904114,6.655453,-0.44348818,-2.1595614,7.3994,6.0688887,2.1418426,punching
