timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,0.33035463,-0.021525647,0.39935255,0.27962366,-2.9867802,0.8199631,3.1132083,1.8914487,9.104984,standing
0.02,0.40237105,-0.045703884,0.2730952,0.26044947,-3.5193968,1.2588391,3.864065,1.8607707,8.749024,standing
0.03,0.40237105,-0.045703884,0.2730952,0.26044947,-3.5193968,1.2588391,3.864065,1.8607707,8.749024,standing
0.05,0.40237105,-0.045703884,0.2730952,0.26044947,-3.5193968,1.2588391,3.864065,1.8607707,8.749024,standing
0.06,0.40237105,-0.045703884,0.2730952,0.26044947,-3.5193968,1.2588391,3.864065,1.8607707,8.749024,standing
0.08,0.40237105,-0.045703884,0.2730952,0.26044947,-3.5193968,1.2588391,3.864065,1.8607707,8.749024,standing
0.1,0.6150664,-0.43664134,0.19251123,-0.9272854,-5.650928,3.411675,7.0053005,1.0716076,6.7784815,standing
0.11,0.99258834,-0.43834874,0.52314025,-0.9272854,-5.650928,3.411675,7.0053005,1.0716076,6.7784815,standing
0.13,1.1056437,-0.5477454,0.5605205,-0.6705642,-4.5750427,3.4191318,7.9259005,0.25795776,5.769224,standing
0.14,1.0643609,-0.57655805,0.52801865,-1.0487219,-3.2136748,3.3413696,8.468039,-0.56326085,4.913803,standing
0.16,1.0648487,-0.61683476,0.49066886,-1.2117026,-2.9835846,3.4670672,8.468039,-0.56326085,4.913803,standing
0.18,0.99258834,-0.6583616,0.4249943,-1.9126259,-2.250571,3.7642672,8.691167,-1.7543669,4.190011,standing
0.19,1.3952339,-0.7313841,0.66967326,-2.635919,-1.8191516,4.2830358,8.648491,-2.6967077,3.755233,standing
0.21,1.4101433,-0.75114137,0.6726002,-2.626332,-1.806369,4.2670574,8.648491,-2.6967077,3.755233,standing
0.22,1.4101433,-0.75114137,0.6726002,-2.626332,-1.806369,4.2670574,8.648491,-2.6967077,3.755233,standing
0.24,1.4101433,-0.75114137,0.6726002,-2.626332,-1.806369,4.2670574,8.648491,-2.6967077,3.755233,standing
0.26,1.4101433,-0.75114137,0.6726002,-2.5421786,-1.8489782,4.082772,8.648491,-2.6967077,3.755233,standing
