timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,-0.24739249,0.6394885,0.6694293,0.07935986,-0.31730628,0.21291345,-2.851723,6.4560194,6.8086624,waving
0.02,-0.13604453,0.7117793,0.9077358,-0.20718782,0.23554966,0.1628475,-2.809683,6.464288,6.818288,waving
0.03,-0.1167751,0.7266582,0.9328898,-0.23168819,0.3665733,0.12876004,-2.8081613,6.4597955,6.823171,waving
0.05,-0.24495333,0.75181216,0.9258162,0.20292689,0.99719125,-0.55525273,-3.0072954,6.406051,6.788893,waving
0.06,-0.32651293,0.8069983,0.73071337,0.34034196,0.45179194,-0.70758104,-3.1528502,6.3996716,6.7286057,waving
0.08,-0.32651293,0.8069983,0.73071337,0.34034196,0.45179194,-0.70758104,-3.1947496,6.4000425,6.708459,waving
0.1,-0.46472222,0.832884,0.787363,0.5704323,-1.998244,-0.7192986,-3.2210953,6.4168916,6.6797023,waving
0.11,-0.3003834,0.85120827,1.0327736,0.7163692,-3.012479,-0.401726,-3.0302992,6.450439,6.7364316,waving
0.13,-0.22836697,0.7418116,0.9367925,0.82395774,-2.7226024,-0.57868785,-2.7702055,6.5033917,6.7972236,waving
0.14,-0.17757133,0.6153103,0.523872,0.6460638,-1.9993092,-0.8151696,-2.5935178,6.560532,6.8134933,waving
0.16,-0.35093513,0.6392446,0.4105727,-0.4489957,-2.0195487,-0.44113964,-2.3637233,6.577529,6.8789024,waving
0.18,-0.37023503,0.63851285,0.4147193,-0.60665023,-1.9737437,-0.39426938,-2.3637233,6.577529,6.8789024,waving
0.19,-0.16461326,0.69443077,1.053781,-0.60665023,-1.9737437,-0.39426938,-2.3637233,6.577529,6.8789024,waving
0.21,-0.16461326,0.69443077,1.053781,-2.2119563,3.325924,0.41956866,-2.3124354,6.2818775,7.1666613,waving
0.22,-0.11823861,0.72275555,1.1438777,-1.9903879,2.0977101,0.31091487,-2.6593482,5.987655,7.2970023,waving
0.24,0.010457927,0.90102816,1.2425115,-1.9903879,2.0977101,0.31091487,-2.888427,5.7689013,7.385604,waving
0.25,0.24611193,0.7698925,1.2247056,0.6961298,-1.1716232,0.80944395,-2.786558,5.813512,7.3897605,waving
0.27,0.27346107,0.8844114,1.0818619,4.033638,-5.7490625,-0.79173446,-2.3675475,6.0945992,7.3089643,waving
0.28,0.27346107,0.8844114,1.0818619,4.7729096,-6.9474497,-0.3047898,-2.3675475,6.0945992,7.3089643,waving
0.3,0.39895618,0.81654155,0.5465868,5.212851,-9.067397,-0.3665733,-0.8062671,7.1795115,6.63136,waving
0.32,0.40825552,0.9862466,0.32754958,7.5831275,-14.733504,-1.1166306,0.14398818,7.734826,6.0267835,waving
0.33,0.41996354,0.95084816,0.09460918,7.5831275,-14.733504,-1.1166306,0.14398818,7.734826,6.0267835,waving
0.35,0.9210293,0.99258834,-0.6062244,10.171644,-22.508907,-2.2766693,2.2571192,9.020708,3.1149042,waving
0.36,1.3481275,0.98844177,-1.20007,8.57486,-25.083574,-3.3525546,2.5246203,9.47605,0.033704057,waving
0.38,1.4279797,0.89294845,-1.2743123,8.57486,-25.083574,-3.3525546,2.5246203,9.47605,0.033704057,waving
0.39,1.5522552,1.135676,-0.8689531,4.674908,-25.574648,-3.6806464,0.7943903,9.386051,-2.7278917,waving
0.41,1.1727818,0.43023854,-0.23333678,1.6262114,-19.645428,-3.129921,-1.376975,9.223297,-3.033995,waving
0.43,0.67513084,0.46514907,-0.19476746,-0.7259563,-11.700653,-2.2724082,-1.6666605,9.210047,-2.9270563,waving
0.44,0.59722996,0.88977754,1.0044488,-3.4369743,-5.6926055,-0.9419323,-2.6261196,9.2536955,-1.9086702,waving
0.46,1.2260166,1.2733976,1.371452,-2.6252668,-1.984396,0.1308905,-2.738925,9.357021,-1.0558548,waving
0.47,1.4118507,1.2846482,1.3912396,-2.3546977,-1.7053049,0.09893352,-2.7257173,9.377839,-0.89275396,waving
0.49,2.3558693,1.355201,1.1033266,-0.6524552,-0.73168194,-1.4607008,-2.6773334,9.427735,-0.34656447,waving
0.51,2.3558693,1.355201,1.1033266,-0.6524552,-0.73168194,-1.4607008,-2.6773334,9.427735,-0.34656447,waving
0.52,2.0992384,1.1198214,0.7871191,-0.4063864,-0.64007187,-1.9666865,-2.9497862,9.35052,-0.19214725,waving
0.54,1.2372674,0.72937185,0.43475097,0.22849248,-0.27682742,-3.6529503,-3.566588,9.132881,-0.20081452,waving
0.55,0.5996691,0.48420507,0.011829958,0.23381865,1.4658937,-4.7330966,-4.139494,8.88576,-0.2797176,waving
0.57,0.2822421,0.36185038,-0.3732535,-0.3286244,2.9925058,-4.9930134,-4.922414,8.46822,-0.47905642,waving
0.58,-0.403926,0.016342416,-0.7283047,-0.51077926,2.914744,-5.621634,-5.5373983,8.064614,-0.6852669,waving
0.6,-0.6439705,-0.09354204,-0.768368,-0.3936036,2.526999,-5.890073,-5.7555847,7.9041123,-0.7540821,waving
0.62,-2.301994,-0.8244079,-0.882399,0.58960646,-1.0608389,-6.5569086,-6.949614,6.8493633,-0.9795273,waving
0.63,-3.8911722,-1.3806598,-0.60866356,-0.0015978495,-1.8065021,-4.7629232,-7.8383713,5.8318744,-0.8482776,waving
0.65,-4.554382,-1.6107037,-0.32687885,-0.36590755,-1.3164948,-2.9307225,-8.153035,5.40226,-0.71694887,waving
0.66,-4.7773213,-1.6048193,-0.22821455,-0.7003907,-1.2238196,1.0374038,-8.444012,4.965343,-0.46307078,waving
0.68,-3.533438,-0.9858197,0.34270293,0.89852405,-2.546839,3.8943589,-8.334018,5.1661935,-0.15806887,waving
0.69,-3.0316403,-0.8229444,0.33169618,1.7039734,-3.0881104,4.5432186,-8.255863,5.292044,-0.07321923,waving
0.71,-1.6055815,-0.53527516,-0.39499256,3.521261,-3.7858381,5.9919357,-7.614985,6.173283,0.27011958,waving
