timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,-0.026602242,0.71316576,0.3248402,0.29878947,0.9627236,0.18310685,0.38964608,6.9075522,6.9501247,punching
0.02,-0.008297946,0.74586946,0.44101146,0.09292787,0.7067711,0.1348485,0.3227312,6.9411197,6.9200444,punching
0.03,0.045394648,0.7883354,0.78174585,0.11675162,0.7147123,-0.07345655,0.24076106,6.9551454,6.909288,punching
0.05,-0.0776102,0.77149546,0.7004748,0.2822961,0.73792523,-0.16814066,0.19170886,6.961616,6.9043036,punching
0.06,-0.041001618,0.6975461,0.57576156,0.14424056,0.2284636,0.040775254,0.080492176,7.002595,6.86495,punching
0.08,0.046858992,0.684367,0.6001673,-0.1306488,-0.20708331,0.062155537,0.05543547,7.0246844,6.8425922,punching
0.09,0.0959145,0.6804621,0.6167632,-0.27359128,-0.4550946,-0.014813482,0.0705404,7.0204563,6.846787,punching
0.11,0.019280521,0.7519709,0.6316506,-0.50022227,-0.84604836,0.01695151,0.13228431,6.9842696,6.8827868,punching
0.13,-0.04002539,0.73049384,0.7570961,-0.47090074,-0.8020661,0.21670444,0.18194297,6.952938,6.9133105,punching
0.14,-0.04002539,0.73049384,0.7570961,-0.47090074,-0.8020661,0.21670444,0.25133917,6.919334,6.944777,punching
0.16,0.0353883,0.7370834,0.86057633,-0.2008983,-0.42638394,0.44089198,0.38923723,6.8587623,6.9983,punching
0.17,0.1415532,0.67167604,0.86106443,0.059941154,0.01160644,0.5056437,0.49966365,6.830409,7.018988,punching
0.19,0.32532832,0.667039,0.88913107,0.29878947,1.1319333,0.40424007,0.5463617,6.833925,7.0120807,punching
0.2,0.24723,0.6392164,0.9289124,0.5706245,1.9590448,0.4897612,0.51345396,6.845857,7.0029225,punching
0.22,-0.03441207,0.62896603,0.6235968,0.56757015,2.607173,0.45860708,0.3098726,6.9169116,6.9448233,punching
0.23,-0.14252943,0.58527976,0.52597386,0.14729488,2.2241604,0.3895793,0.16799451,6.9560986,6.9104815,punching
0.25,-0.04148973,0.59943515,0.7832102,-0.20150918,2.1007655,0.8061894,-0.07042407,6.9646564,6.903536,punching
0.27,0.02757847,0.52548575,0.9396509,-0.077503525,2.7073548,1.021214,-0.15759733,6.9485526,6.9183164,punching
0.28,0.25381953,0.53475994,0.8639931,0.26213756,3.798971,1.1800389,-0.39401656,6.936637,6.9208465,punching
0.3,0.54208165,0.735375,0.74050015,0.20227276,3.722002,0.9222538,-0.73713124,6.977667,6.851209,punching
0.31,0.54208165,0.735375,0.74050015,0.18150334,3.7836993,0.17272215,-0.91327983,6.998517,6.808595,punching
0.33,0.17108414,0.60382813,0.64385355,0.37453675,3.354872,-1.0893254,-1.4187375,7.025932,6.6928153,punching
0.34,-0.38878322,0.61798346,0.4886026,0.24136813,2.702468,-1.2328788,-1.7111909,7.033498,6.6160474,punching
0.36,-0.6860754,0.8776604,0.25284332,-0.3132975,0.8332202,-0.8126035,-2.1770139,7.0067835,6.5066004,punching
0.38,-0.5867441,0.9469726,0.2923806,-0.47273335,0.2321288,-0.52549684,-2.3036523,6.970239,6.502244,punching
0.39,-0.14863087,0.8959646,0.6177394,-0.7964919,-0.61453044,-0.29031372,-2.3659678,6.884187,6.5711827,punching
0.41,-0.18865626,0.5025444,1.0131121,-0.7751116,-0.7788532,-0.5047274,-2.3222814,6.774918,6.6990876,punching
0.42,-0.33435842,0.48567393,1.2642471,-0.3591124,-0.47036624,-0.7722864,-2.3116233,6.7167864,6.761026,punching
0.44,-0.30458343,0.594798,1.2154356,0.7868708,-0.08857546,-0.5334381,-2.3574317,6.6536508,6.8074737,punching
0.45,-0.41929033,0.64507383,1.1614989,1.4056773,-0.40011674,-0.6177375,-2.3897955,6.6888,6.7615895,punching
0.47,-0.53402776,0.6326269,1.0599711,1.7905223,-0.36163223,-0.09605856,-2.4053771,6.7613606,6.683448,punching
0.49,-0.530611,0.5921134,0.5108423,1.6628516,-0.29016098,0.3529274,-2.4048803,6.9715204,6.464113,punching
0.5,-0.36340126,0.4417436,0.3053156,1.0642036,-1.676825,1.5001323,-2.2686317,7.1955957,6.2647414,punching
0.52,-0.32166746,0.39830142,0.3121492,0.77037746,-2.7299569,1.95034,-2.084232,7.293906,6.2149186,punching
0.53,-0.2362474,0.8012705,0.6726523,0.33971745,-3.9645154,2.5233316,-1.4237509,7.445987,6.2209697,punching
0.55,-0.0046370877,0.9025542,1.0231185,0.31528282,-3.7433822,2.5135577,-1.4237509,7.445987,6.2209697,punching
0.56,0.13789235,0.74513733,1.0868174,0.7441102,-2.3225098,1.7389807,-0.23517771,7.5607877,6.2409477,punching
0.58,0.19963883,0.67118794,1.0621676,1.6866753,-1.9156734,0.9662361,0.0552002,7.602019,6.1948833,punching
0.6,0.23722363,0.7056,0.7234162,2.2627213,-2.1001546,0.61498857,0.4722858,7.7685127,5.9663553,punching
0.61,0.13886857,0.5635587,0.6121261,2.4288766,-2.0836613,0.5850562,0.6450415,7.8927817,5.784307,punching
0.63,0.087616555,0.3841461,-0.117879644,2.010434,-1.6548339,1.0089967,0.96728086,8.143795,5.3770933,punching
0.64,0.33313814,0.25845662,-0.77320385,0.76426876,-1.3634512,1.15255,1.1371961,8.242938,5.1895175,punching
0.66,0.5403732,-0.1513155,-0.9718665,-0.2045635,-1.7366899,1.0548116,1.6332389,8.300704,4.959947,punching
0.67,0.59943515,-0.25406358,-1.1419744,-0.44585526,-1.9639318,0.9436341,1.8066885,8.272438,4.9470167,punching
0.69,0.59943515,-0.25406358,-1.1419744,-0.86979574,-1.949271,0.82695884,1.8066885,8.272438,4.9470167,punching
0.7,0.6726523,-0.50864583,-1.3216006,-1.7738763,-1.6694947,0.48670688,2.1403148,8.165825,4.9908366,punching
0.72,0.81493765,-0.88937515,-1.4934168,-3.9357283,-1.65911,-0.26648995,2.4549005,7.782043,5.439077,punching
0.74,0.79858583,-0.9708903,-1.3018318,-4.7145815,-1.7568485,-0.46563202,2.4549005,7.782043,5.439077,punching
0.75,0.6804621,-0.9704022,-0.43808278,-5.8947735,-1.6316211,-1.0117456,2.6510346,6.9734774,6.3649726,punching
0.77,0.5884525,-0.86521345,-0.014399378,-6.142174,-1.3561208,-1.313513,2.6890662,6.6147666,6.7219095,punching
0.78,0.5884525,-0.86521345,-0.014399378,-6.3535333,-0.96577793,-1.7111863,2.6983166,6.2263026,7.079732,punching
0.8,0.33484653,-0.66240185,0.7588045,-6.3822436,-0.18387043,-2.192548,2.595579,5.3645287,7.7881374,punching
0.81,-0.04807928,-0.6296982,1.1629633,-5.712735,0.11728613,-2.3361015,2.4907174,4.920653,8.108871,punching
0.84,-0.6387283,-0.38805103,2.6813045,-9.403584,0.4605924,-3.0074422,2.182804,3.5631857,8.871833,punching
0.86,-1.336488,-0.43466598,5.3440304,-7.809836,1.106277,-2.4741569,1.966094,2.0646706,9.383069,punching
0.88,-1.5171208,-0.01586372,5.913934,-5.6296577,0.8399397,-1.5969545,1.794387,1.2601815,9.558373,punching
0.89,-1.3728526,0.58601195,5.925161,-3.3993888,0.77274454,-0.45952338,1.5912607,0.07343071,9.676408,punching
0.91,-0.978212,0.8217713,6.1450562,-0.15874861,0.30909783,0.3510948,1.434314,-0.6291769,9.680768,punching
0.92,-0.7429407,0.8251881,5.509043,1.8296177,0.8026769,0.28023443,1.3996813,-0.79794484,9.673394,punching
0.94,-0.5808867,0.5628265,4.5649996,3.2743142,1.2791518,0.14828753,1.3596016,-0.7732863,9.68111,punching
0.95,-0.5269501,0.21965154,2.3239741,4.1111994,1.3524556,0.44089198,1.1396503,-0.2358917,9.737348,punching
0.97,-0.4886026,0.27773714,1.8409848,3.4581845,1.1472049,0.9051496,0.9968733,0.17195535,9.754335,punching
0.99,-0.20110317,0.39268813,2.636642,3.147254,0.38545597,1.8128953,0.78391176,0.8429763,9.738853,punching
1.0,-0.07004443,0.39268813,2.7979639,3.619453,0.15210545,1.9381227,0.7328642,1.1150275,9.715452,punching
1.02,0.14350566,0.33191785,2.2627158,4.729395,-0.06780604,1.8147279,0.75140923,1.7755226,9.615264,punching
1.03,0.0924977,0.18645974,1.8700277,4.857066,-0.01282817,1.787239,0.79653573,2.1864412,9.526562,punching
1.05,0.08444381,0.19353738,1.3372202,4.4703884,-0.09773844,1.9472857,0.89721805,3.0594087,9.27391,punching
1.06,0.12764193,0.059305906,1.1510044,4.707404,-0.37201694,2.0578523,1.0449209,3.8534038,8.957108,punching
1.08,0.1718163,-0.13203497,0.8039551,4.869283,0.14477506,1.9790506,1.2779138,4.6220345,8.554185,punching
1.09,0.18816814,-0.20622836,0.62823385,4.927926,0.3555236,1.9228511,1.3780667,4.999673,8.3231325,punching
1.11,0.19841854,-0.34168017,0.13911264,4.385478,0.7867944,1.918575,1.5304161,5.7335577,7.807334,punching
1.13,0.19353738,-0.4131889,0.017328065,4.114254,0.54305923,2.0083723,1.5891281,6.062162,7.542888,punching
1.14,0.11861181,-0.3990336,0.1701079,3.9120574,0.17837265,2.1977403,1.7474629,6.6055856,7.0344048,punching
1.16,0.10714114,-0.38585448,0.0605262,3.872962,0.6017023,2.2246184,2.0180016,7.054112,6.5067253,punching
1.18,0.14228538,-0.3682824,-0.13618395,3.6359463,0.92057395,2.2282836,2.1503503,7.256156,6.2365417,punching
1.19,0.18182266,-0.35559142,-0.27651685,3.3146312,1.1600331,2.235614,2.2696612,7.4392595,5.972959,punching
1.21,0.4729829,-0.29579738,-0.57746994,2.62191,0.8894198,2.1378756,2.4849033,7.7234106,5.5085807,punching
1.22,0.49470404,-0.23356278,-0.4144092,1.8290069,0.79534656,1.8330538,2.7206953,7.8921447,5.1460776,punching
1.24,0.53744453,-0.20281157,-0.46200037,1.588326,0.7501425,1.7041613,2.833123,7.9398146,5.010287,punching
1.25,0.62042403,-0.11568313,-0.49006698,1.1265118,0.7110472,1.5227343,3.0355299,7.9997106,4.7916985,punching
1.27,0.5943099,-0.06711575,-0.4795725,0.65858907,0.41233405,1.184315,3.2135494,8.012637,4.6519895,punching
1.29,0.6257933,-0.08688438,-0.50864583,0.26274842,0.3286455,0.9448558,3.2959456,8.009617,4.5992384,punching
1.3,0.658497,-0.039537273,-0.5926015,-0.3627776,0.05681047,0.6198755,3.4250767,7.9752803,4.564421,punching
