timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gravity_x,gravity_y,gravity_z,activity
0.0,0.755227,-0.5848512,0.307274,0.11025162,-0.11371362,0.079626165,7.1574554,-5.8362756,3.2983499,standing
0.01,0.7708681,-0.5750945,0.36246017,0.09320789,-0.008255556,-0.06418029,7.1629453,-5.8309135,3.2959151,standing
0.03,0.77574646,-0.56924057,0.36392367,0.09746882,0.020505736,-0.07696309,7.165344,-5.8267865,3.297997,standing
0.05,0.6971138,-0.60341936,0.3067862,0.11770825,0.0034620073,-0.14087707,7.1781645,-5.7953725,3.3253582,standing
0.06,0.6700086,-0.59146744,0.3009322,0.13155627,-0.06790861,-0.11424624,7.181982,-5.788583,3.3289392,standing
0.08,0.6641546,-0.60439503,0.26626554,0.091077425,-0.339543,0.050864875,7.1990147,-5.7733107,3.318653,standing
0.09,0.69857734,-0.60756594,0.27211952,0.03994624,-0.46950147,0.09240896,7.2109766,-5.7785983,3.2832913,standing
0.11,0.69418687,-0.61049294,0.29898086,0.0612509,-0.62715596,0.09986559,7.2210584,-5.7849436,3.2497883,standing
0.13,0.6822044,-0.6065903,0.32779354,0.1422086,-0.7741581,0.15632294,7.255404,-5.801892,3.1412675,standing
0.14,0.6822044,-0.6065903,0.32779354,0.1422086,-0.7741581,0.15632294,7.255404,-5.801892,3.1412675,standing
0.16,0.69101596,-0.63174415,0.2836141,0.23168819,-0.9893352,0.2127803,7.2919765,-5.823445,3.0141258,standing
0.17,0.6665938,-0.6300368,0.21229897,0.21464445,-1.2385997,0.26923764,7.3165383,-5.858218,2.8844304,standing
0.19,0.64851344,-0.64394003,0.20620105,0.14646953,-1.6625625,0.37150002,7.346709,-5.9141693,2.6867964,standing
0.21,0.64851344,-0.64394003,0.20620105,0.13688244,-1.6998456,0.3874785,7.354107,-5.931949,2.6266847,standing
0.22,0.7305609,-0.6881499,0.23672113,0.12836058,-1.8202169,0.50145847,7.37003,-5.9928885,2.43687,standing
0.24,0.72739,-0.62710977,0.2303793,0.16351327,-1.642323,0.6196993,7.3708463,-6.062632,2.2551093,standing
0.25,0.7813566,-0.7191578,0.12561709,-0.20825306,-1.0521839,1.4026456,7.296821,-6.238987,2.000457,standing
0.27,0.8233712,-0.6808324,0.11729343,-0.49906167,-0.18082331,1.1001194,7.162202,-6.44511,1.8258747,standing
0.28,0.78233224,-0.6925404,0.13342242,-0.56617135,-0.101996064,0.9914656,7.1283765,-6.4892907,1.8015953,standing
0.3,0.71373063,-0.7072059,0.080919355,-0.70891255,-0.25752008,0.8061151,7.0411167,-6.6036687,1.7276038,standing
0.31,0.6270183,-0.71281594,0.059180282,-0.70891255,-0.25752008,0.8061151,6.9414725,-6.7434816,1.5848656,standing
0.33,0.62628657,-0.746507,0.06628435,-0.7227606,-0.6505911,1.0873367,6.8535395,-6.8629565,1.4488652,standing
0.35,0.5955225,-0.77190477,0.057716787,-0.69506454,-0.718766,1.189599,6.8535395,-6.8629565,1.4488652,standing
0.36,0.5947908,-0.7636116,0.064089105,-0.3904079,-1.1832076,1.7403245,6.735703,-7.0082016,1.2983868,standing
0.38,0.62043256,-0.72745097,0.056497198,-0.08575126,-1.486799,1.8212821,6.407822,-7.35835,0.9822896,standing
0.39,0.70711446,-0.746507,0.087017275,0.27962366,-1.610366,1.6050398,6.1738095,-7.5781293,0.79147285,standing
0.41,0.72177994,-0.7538245,0.0787241,0.3776251,-1.6093007,1.5571043,6.1194067,-7.6261415,0.7518037,standing
0.42,0.7022361,-0.8012053,0.096072674,0.7973269,-1.5059732,1.2588391,5.8669825,-7.8333826,0.62212,standing
0.44,0.6768383,-0.8004736,0.050155364,0.8559147,-1.4697553,1.1640334,5.8223224,-7.8676653,0.60893536,standing
0.46,0.6157981,-0.827091,0.040642615,0.9336767,-1.3429925,0.8977251,5.674652,-7.9764214,0.58772045,standing
0.47,0.60896844,-0.7973026,0.02841629,0.7483262,-1.0756191,0.76989716,5.5851426,-8.039473,0.58604544,standing
0.49,0.55988026,-0.8207491,-0.020671938,0.36484233,-0.8593767,0.5792205,5.427613,-8.146825,0.5836565,standing
0.5,0.5955225,-0.7965709,0.08579769,0.21677493,-0.83061546,0.51211077,5.3866754,-8.175395,0.56304896,standing
0.52,0.59747386,-0.8275788,0.07189444,0.2934717,-0.6527215,0.54406774,5.3138337,-8.225758,0.52006185,standing
0.53,0.5991813,-0.8385855,0.07994369,0.41064733,-0.6932004,0.53661114,5.2941213,-8.2388,0.51462203,standing
0.55,0.59381515,-0.82611525,0.054058034,0.431952,-0.71237457,0.5280893,5.2133555,-8.29058,0.50752884,standing
0.57,0.5447269,-0.8473665,0.08213894,0.49799645,-0.6942656,0.6633739,5.152111,-8.328669,0.50933427,standing
0.58,0.63119537,-0.7469948,0.025245376,0.5448667,-0.7422011,0.54406774,5.075768,-8.374732,0.52041245,standing
0.6,0.6062854,-0.77483183,-0.029452939,0.5619104,-0.94992155,0.2809552,5.0228624,-8.406033,0.5290103,standing
0.61,0.6062854,-0.77483183,-0.029452939,0.55232334,-1.0212922,0.20745413,5.0141816,-8.411261,0.5282613,standing
0.63,0.55378234,-0.8471226,-0.0128361145,0.4223649,-1.0734886,0.1999975,4.989825,-8.4279785,0.4911395,standing
0.64,0.5589045,-0.8607819,-0.016494865,0.23062295,-0.9009208,0.19147563,4.9735208,-8.439456,0.45832428,standing
0.66,0.54719657,-0.86642253,0.007896802,0.13262151,-0.7954628,0.20425843,4.96804,-8.443387,0.4451735,standing
0.67,0.55451405,-0.8573671,0.04600878,-0.08149032,-0.31823838,0.1744319,4.9285254,-8.470454,0.36251166,standing
0.69,0.50005966,-0.8881311,0.047960117,-0.15605664,0.0034620073,0.1904104,4.902602,-8.486979,0.3256997,standing
0.71,0.49835226,-0.89130205,0.050887115,-0.14327385,0.06418029,0.21917169,4.902602,-8.486979,0.3256997,standing
0.72,0.4915226,-0.8717887,0.031099375,-0.077229396,0.11744194,0.28628138,4.8342505,-8.526482,0.31548056,standing
0.74,0.462466,-0.8507814,-0.08659042,0.0644466,0.048201796,0.3416735,4.7754903,-8.55913,0.32616028,standing
0.75,0.462466,-0.8507814,-0.08659042,0.04740287,-0.045538712,0.35765198,4.7754903,-8.55913,0.32616028,standing
0.77,0.49249825,-0.85663533,-0.07046143,-0.16244803,-0.49506706,0.28521615,4.689396,-8.608615,0.26777264,standing
0.78,0.52423793,-0.8441956,-0.016007032,-0.12623012,-0.7379402,0.15632294,4.654065,-8.630062,0.17917818,standing
0.8,0.52643317,-0.8468787,-0.004299031,-0.084686026,-0.7741581,0.12010502,4.654065,-8.630062,0.17917818,standing
0.81,0.52643317,-0.8468787,-0.004299031,-0.084686026,-0.7741581,0.12010502,4.654065,-8.630062,0.17917818,standing
0.83,0.5352141,-0.86666644,0.023781875,0.037815772,-0.8540506,0.03062545,4.6454096,-8.636326,0.06659431,standing
0.85,0.502011,-0.91572416,-0.0062503647,0.1933398,-0.79120183,-0.05033226,4.6579075,-8.629795,0.030272195,standing
0.86,0.5005475,-0.91328496,-0.012348281,0.1581871,-0.5621767,-0.09081112,4.6579075,-8.629795,0.030272195,standing
0.88,0.490303,-0.9228282,-0.00015244792,0.07296846,-0.27775952,-0.13981183,4.6891985,-8.612885,0.004310456,standing
0.89,0.45316666,-0.94160986,-0.010884781,0.010119714,0.05778889,-0.16857313,4.714448,-8.599089,0.0055556456,standing
0.91,0.44560528,-0.9477077,-0.016007032,0.018641578,0.07696309,-0.16644266,4.721024,-8.595479,0.0074103237,standing
0.93,0.40554196,-0.95627534,-0.05314335,0.06231613,0.13768137,-0.0322233,4.740471,-8.584721,0.029945927,standing
0.94,0.43536076,-0.9079188,-0.056070343,0.08894696,0.010918639,0.042343013,4.7353745,-8.587456,0.047104936,standing
0.96,0.4417026,-0.90279657,-0.059729096,0.08894696,0.010918639,0.042343013,4.7353745,-8.587456,0.047104936,standing
